,lsoa,latitude,longitude,area,month,score_0,score_1
358,E01004791,53.60341999999999,-2.38781,757055.2546,10,0,0
359,E01004791,53.60341999999999,-2.38781,757055.2546,11,2,1
360,E01004792,53.59777,-2.3786,435743.1692,0,2,0
361,E01004792,53.59777,-2.3786,435743.1692,1,0,0
362,E01004792,53.59777,-2.3786,435743.1692,2,1,0
363,E01004792,53.59777,-2.3786,435743.1692,3,4,2
364,E01004792,53.59777,-2.3786,435743.1692,4,4,3
365,E01004792,53.59777,-2.3786,435743.1692,5,6,1
366,E01004792,53.59777,-2.3786,435743.1692,6,3,0
367,E01004792,53.59777,-2.3786,435743.1692,7,4,1
368,E01004792,53.59777,-2.3786,435743.1692,8,0,0
369,E01004792,53.59777,-2.3786,435743.1692,9,0,0
370,E01004792,53.59777,-2.3786,435743.1692,10,1,1
371,E01004792,53.59777,-2.3786,435743.1692,11,5,0
372,E01004779,53.59564,-2.55851,482490.1375,0,3,5
373,E01004779,53.59564,-2.55851,482490.1375,1,4,2
374,E01004779,53.59564,-2.55851,482490.1375,2,3,0
375,E01004779,53.59564,-2.55851,482490.1375,3,6,1
376,E01004779,53.59564,-2.55851,482490.1375,4,3,7
377,E01004779,53.59564,-2.55851,482490.1375,5,5,5
378,E01004779,53.59564,-2.55851,482490.1375,6,4,1
379,E01004779,53.59564,-2.55851,482490.1375,7,6,1
380,E01004779,53.59564,-2.55851,482490.1375,8,5,3
381,E01004779,53.59564,-2.55851,482490.1375,9,4,3
382,E01004779,53.59564,-2.55851,482490.1375,10,5,1
383,E01004779,53.59564,-2.55851,482490.1375,11,4,2
384,E01004781,53.586819999999996,-2.54403,827406.2861,0,13,36
385,E01004781,53.586819999999996,-2.54403,827406.2861,1,11,30
386,E01004781,53.586819999999996,-2.54403,827406.2861,2,15,16
387,E01004781,53.586819999999996,-2.54403,827406.2861,3,14,28
388,E01004781,53.586819999999996,-2.54403,827406.2861,4,8,21
389,E01004781,53.586819999999996,-2.54403,827406.2861,5,13,17
390,E01004781,53.586819999999996,-2.54403,827406.2861,6,11,26
391,E01004781,53.586819999999996,-2.54403,827406.2861,7,10,12
392,E01004781,53.586819999999996,-2.54403,827406.2861,8,6,12
393,E01004781,53.586819999999996,-2.54403,827406.2861,9,23,22
394,E01004781,53.586819999999996,-2.54403,827406.2861,10,8,15
395,E01004781,53.586819999999996,-2.54403,827406.2861,11,12,12
396,E01004882,53.59645,-2.54331,178111.0299,0,6,17
397,E01004882,53.59645,-2.54331,178111.0299,1,4,10
398,E01004882,53.59645,-2.54331,178111.0299,2,3,1
399,E01004882,53.59645,-2.54331,178111.0299,3,9,7
400,E01004882,53.59645,-2.54331,178111.0299,4,4,9
401,E01004882,53.59645,-2.54331,178111.0299,5,10,5
402,E01004882,53.59645,-2.54331,178111.0299,6,4,2
403,E01004882,53.59645,-2.54331,178111.0299,7,4,4
404,E01004882,53.59645,-2.54331,178111.0299,8,6,6
405,E01004882,53.59645,-2.54331,178111.0299,9,5,2
406,E01004882,53.59645,-2.54331,178111.0299,10,7,9
407,E01004882,53.59645,-2.54331,178111.0299,11,3,1
408,E01004883,53.593869999999995,-2.53562,147937.0127,0,3,5
409,E01004883,53.593869999999995,-2.53562,147937.0127,1,7,8
410,E01004883,53.593869999999995,-2.53562,147937.0127,2,4,5
411,E01004883,53.593869999999995,-2.53562,147937.0127,3,7,5
412,E01004883,53.593869999999995,-2.53562,147937.0127,4,1,1
413,E01004883,53.593869999999995,-2.53562,147937.0127,5,7,5
414,E01004883,53.593869999999995,-2.53562,147937.0127,6,3,8
415,E01004883,53.593869999999995,-2.53562,147937.0127,7,8,3
416,E01004883,53.593869999999995,-2.53562,147937.0127,8,3,3
417,E01004883,53.593869999999995,-2.53562,147937.0127,9,8,6
418,E01004883,53.593869999999995,-2.53562,147937.0127,10,5,4
419,E01004883,53.593869999999995,-2.53562,147937.0127,11,6,4
420,E01004884,53.60689,-2.51839,335059.7232,0,4,4
421,E01004884,53.60689,-2.51839,335059.7232,1,2,1
422,E01004884,53.60689,-2.51839,335059.7232,2,3,1
423,E01004884,53.60689,-2.51839,335059.7232,3,3,4
424,E01004884,53.60689,-2.51839,335059.7232,4,5,5
425,E01004884,53.60689,-2.51839,335059.7232,5,7,1
426,E01004884,53.60689,-2.51839,335059.7232,6,0,3
427,E01004884,53.60689,-2.51839,335059.7232,7,7,1
428,E01004884,53.60689,-2.51839,335059.7232,8,4,3
429,E01004884,53.60689,-2.51839,335059.7232,9,6,2
430,E01004884,53.60689,-2.51839,335059.7232,10,4,2
431,E01004884,53.60689,-2.51839,335059.7232,11,6,3
432,E01004864,53.59611999999999,-2.44958,718956.3763,0,2,8
