,lsoa,lat,lon
25544,E01025545,53.85052,-2.98137
25545,E01025546,53.84746,-2.98839
25546,E01025547,53.86593,-2.73563
25547,E01025548,53.92626,-2.78099
25548,E01025549,53.90626,-2.73756
25549,E01025550,53.85573,-3.01372
25550,E01025551,53.85475,-3.00033
25551,E01025552,53.85986,-3.00603
25552,E01025553,53.87952,-2.78834
25553,E01025554,53.88481,-3.03206
25554,E01025555,53.88491,-3.02567
25555,E01025556,53.88694,-3.03757
25556,E01025557,53.89227,-3.02623
25557,E01025558,53.90789,-2.77252
25558,E01025559,53.90008,-2.81365
25559,E01025560,53.90359,-2.78209
25560,E01025561,53.84021,-2.83163
25561,E01025562,53.87203,-2.8701
25562,E01025563,53.86756,-2.95754
25563,E01025564,53.8769,-2.95336
25564,E01025565,53.89658,-2.96125
25565,E01025566,53.83384,-2.98025
25566,E01025567,53.84141,-2.98108
25567,E01025568,53.83098,-3.00221
25568,E01025569,53.83888,-3.00012
25569,E01025570,53.87941,-3.04829
25570,E01025571,53.88277,-3.04337
25571,E01025572,53.88844,-3.04925
25572,E01025573,53.91681,-3.02861
25573,E01025574,53.91713,-3.02096
25574,E01025575,53.90668,-3.01276
25575,E01025576,53.87071,-3.01178
25576,E01025577,53.87396,-3.00482
25577,E01025578,53.90798,-3.03056
25578,E01025579,53.91208,-3.03009
25579,E01025580,53.90097,-3.03315
25580,E01025581,53.92552,-3.02013
25581,E01025582,53.92059,-3.01078
25582,E01025583,53.92431,-3.01238
25583,E01025584,53.93951,-3.02474
25584,E01025585,53.92435,-2.87959
25585,E01025586,53.94536,-2.98691
25586,E01025587,53.94828,-2.97155
25587,E01025588,53.93978,-3.00258
25588,E01025589,53.94358,-2.94075
25589,E01025590,53.91327,-3.03874
25590,E01025591,53.90863,-3.04266
25591,E01025592,53.91442,-3.04614
25592,E01025593,53.90521,-3.05306
25593,E01025594,53.86696,-3.00147
25594,E01025595,53.86385,-2.98714
25595,E01025596,53.87508,-2.98241
25596,E01025597,53.87303,-2.99722
25597,E01025598,53.84879,-3.00239
25598,E01025599,53.84351,-3.014
25599,E01025600,53.84325,-3.00434
25600,E01025601,53.87554,-3.02457
25601,E01025602,53.86747,-3.01989
25602,E01025603,53.87963,-3.02548
25603,E01025604,53.8773,-3.03633
25604,E01025605,53.93374,-3.04953
25605,E01025606,53.92251,-3.03241
25606,E01025607,53.92669,-3.02683
25607,E01025608,53.91846,-3.03346
25608,E01025609,53.93483,-2.70251
25609,E01025610,52.57129,-1.16725
25610,E01025611,52.5663,-1.1681
25611,E01025612,52.56291,-1.15813
25612,E01025613,52.54638,-1.20277
25613,E01025614,52.55716,-1.19202
25614,E01025615,52.54611,-1.17023
25615,E01025616,52.55059,-1.15291
25616,E01025617,52.55281,-1.10297
25617,E01025618,52.55332,-1.14463
25618,E01025619,52.55869,-1.14703
25619,E01025620,52.5511,-1.24741
25620,E01025621,52.56008,-1.31093
25621,E01025622,52.65157,-1.20502
25622,E01025623,52.65819,-1.19889
25623,E01025624,52.64533,-1.21413
25624,E01025625,52.58474,-1.21113
25625,E01025626,52.6034,-1.21617
25626,E01025627,52.59002,-1.18709
25627,E01025628,52.64383,-1.19326
25628,E01025629,52.64745,-1.19677
25629,E01025630,52.65353,-1.18868
25630,E01025631,52.6211,-1.21325
25631,E01025632,52.61809,-1.22109
25632,E01025633,52.62382,-1.20573
25633,E01025634,52.61709,-1.23524
25634,E01025635,52.62497,-1.21476
25635,E01025636,52.60709,-1.18358
25636,E01025637,52.60281,-1.1826
25637,E01025638,52.62651,-1.23141
25638,E01025639,52.63793,-1.23346
25639,E01025640,52.6192,-1.24822
25640,E01025641,52.56572,-1.20048
25641,E01025642,52.57298,-1.20124
25642,E01025643,52.56918,-1.21928
25643,E01025644,52.57054,-1.23167
25644,E01025645,52.59007,-1.26005
25645,E01025646,52.57623,-1.18116
25646,E01025647,52.56931,-1.18305
25647,E01025648,52.56378,-1.17505
25648,E01025649,52.57861,-1.20951
25649,E01025650,52.58481,-1.22352
25650,E01025651,52.58581,-1.21651
25651,E01025652,52.6044,-1.17234
25652,E01025653,52.61493,-1.17834
25653,E01025654,52.61214,-1.1833
25654,E01025655,52.61203,-1.16948
25655,E01025656,52.60946,-1.17422
25656,E01025657,52.58473,-1.17269
25657,E01025658,52.57913,-1.14541
25658,E01025659,52.57337,-1.15198
25659,E01025660,52.58925,-1.16467
25660,E01025661,52.55248,-1.28819
25661,E01025662,52.53582,-1.29078
25662,E01025663,52.5446,-1.26526
25663,E01025664,52.51902,-1.3077
25664,E01025665,52.53786,-1.27678
25665,E01025666,52.62367,-1.19619
25666,E01025667,52.61828,-1.18453
25667,E01025668,52.62038,-1.19638
25668,E01025669,52.61063,-1.19428
25669,E01025670,52.67881,-1.18889
25670,E01025671,52.67816,-1.18013
25671,E01025672,52.67557,-1.20219
25672,E01025673,52.66634,-1.18868
25673,E01025674,52.73963,-1.12967
25674,E01025675,52.74616,-1.15207
25675,E01025676,52.76658,-1.14779
25676,E01025677,52.75654,-1.14147
25677,E01025678,52.67444,-1.1312
25678,E01025679,52.69196,-1.12485
25679,E01025680,52.68262,-1.13524
25680,E01025681,52.67218,-1.12319
25681,E01025682,52.68175,-1.10956
25682,E01025683,52.68317,-1.12078
25683,E01025684,52.67887,-1.12233
25684,E01025685,52.7138,-1.05467
25685,E01025686,52.71631,-1.05922
25686,E01025687,52.70427,-1.23674
25687,E01025688,52.72944,-1.20388
25688,E01025689,52.77007,-1.23301
25689,E01025690,52.76424,-1.24163
25690,E01025691,52.78217,-1.2322
25691,E01025692,52.78318,-1.2494
25692,E01025693,52.79497,-1.25547
25693,E01025694,52.78232,-1.23775
25694,E01025695,52.76681,-1.25841
25695,E01025696,52.77631,-1.25362
25696,E01025697,52.77587,-1.23467
25697,E01025698,52.77079,-1.24319
25698,E01025699,52.7717,-1.20101
25699,E01025700,52.77167,-1.18506
25700,E01025701,52.76806,-1.19743
25701,E01025702,52.7624,-1.19024
25702,E01025703,52.77535,-1.20576
25703,E01025704,52.78645,-1.21736
25704,E01025705,52.78088,-1.19282
25705,E01025706,52.78506,-1.20291
25706,E01025707,52.75952,-1.23674
25707,E01025708,52.75529,-1.25709
25708,E01025709,52.76418,-1.2276
25709,E01025710,52.74648,-1.24139
25710,E01025711,52.75639,-1.22037
25711,E01025712,52.74535,-1.22602
25712,E01025713,52.76056,-1.21968
25713,E01025714,52.74584,-1.21499
25714,E01025715,52.75911,-1.20042
25715,E01025716,52.75676,-1.20958
25716,E01025717,52.75157,-1.19901
25717,E01025718,52.76599,-1.20379
25718,E01025719,52.763,-1.20887
25719,E01025720,52.7684,-1.21284
25720,E01025721,52.76994,-1.21825
25721,E01025722,52.77654,-1.22551
25722,E01025723,52.77426,-1.22133
25723,E01025724,52.77438,-1.21509
25724,E01025725,52.77935,-1.22788
25725,E01025726,52.72575,-1.13323
25726,E01025727,52.72503,-1.14299
25727,E01025728,52.72173,-1.14744
25728,E01025729,52.71948,-1.15026
25729,E01025730,52.68194,-1.02406
25730,E01025731,52.70513,-1.05766
25731,E01025732,52.75462,-1.17478
25732,E01025733,52.74295,-1.16668
25733,E01025734,52.73618,-1.18066
25734,E01025735,52.73464,-1.15373
25735,E01025736,52.69242,-1.16538
25736,E01025737,52.71534,-1.12846
25737,E01025738,52.71031,-1.17556
25738,E01025739,52.70387,-1.14266
25739,E01025740,52.75087,-1.28541
25740,E01025741,52.76758,-1.28396
25741,E01025742,52.76561,-1.28989
25742,E01025743,52.77527,-1.27465
25743,E01025744,52.75773,-1.31302
25744,E01025745,52.78048,-1.29293
25745,E01025746,52.773,-1.31374
25746,E01025747,52.76769,-1.29874
25747,E01025748,52.72529,-1.11078
25748,E01025749,52.74401,-1.0988
25749,E01025750,52.73587,-1.09627
25750,E01025751,52.73033,-1.09576
25751,E01025752,52.69444,-1.06238
25752,E01025753,52.69752,-1.06981
25753,E01025754,52.69326,-1.07012
25754,E01025755,52.69326,-1.0763
25755,E01025756,52.70099,-1.08147
25756,E01025757,52.69802,-1.09054
25757,E01025758,52.69902,-1.09896
25758,E01025759,52.70219,-1.07339
25759,E01025760,52.78493,-1.14162
25760,E01025761,52.79979,-1.08335
25761,E01025762,52.67241,-1.08196
25762,E01025763,52.67587,-1.10479
25763,E01025764,52.67455,-1.09087
25764,E01025765,52.6717,-1.09628
25765,E01025766,52.68536,-1.09703
25766,E01025767,52.68024,-1.08097
25767,E01025768,52.75511,-1.06314
25768,E01025769,52.72724,-1.06623
25769,E01025770,52.57919,-0.92106
25770,E01025771,52.45938,-1.07645
25771,E01025772,52.52211,-1.22267
25772,E01025773,52.5227,-1.21152
25773,E01025774,52.53157,-1.21422
25774,E01025775,52.53021,-1.24157
25775,E01025776,52.54301,-1.22843
25776,E01025777,52.50726,-1.21175
25777,E01025778,52.53215,-1.05738
25778,E01025779,52.53388,-1.04148
25779,E01025780,52.54054,-1.04844
25780,E01025781,52.56722,-1.05225
25781,E01025782,52.5766,-1.03156
25782,E01025783,52.57388,-1.00373
25783,E01025784,52.53841,-0.93693
25784,E01025785,52.54593,-1.00699
25785,E01025786,52.53948,-0.99615
25786,E01025787,52.52414,-0.99221
25787,E01025788,52.49959,-1.00946
25788,E01025789,52.48457,-0.97181
25789,E01025790,52.45898,-1.21676
25790,E01025791,52.4478,-1.22688
25791,E01025792,52.45637,-1.19442
25792,E01025793,52.4702,-1.197
25793,E01025794,52.49405,-0.92758
25794,E01025795,52.48271,-0.92097
25795,E01025796,52.48209,-0.9093
25796,E01025797,52.50154,-0.90761
25797,E01025798,52.46921,-0.90467
25798,E01025799,52.47796,-0.89267
25799,E01025800,52.47657,-0.90656
25800,E01025801,52.478,-0.92617
25801,E01025802,52.4835,-0.93375
25802,E01025803,52.47672,-0.93842
25803,E01025804,52.46714,-0.92348
25804,E01025805,52.47112,-0.93605
25805,E01025806,52.47395,-0.92393
25806,E01025807,52.46946,-0.91728
25807,E01025808,52.44049,-1.17178
25808,E01025809,52.55159,-0.79814
25809,E01025810,52.50531,-1.11446
25810,E01025811,52.64614,-1.03112
25811,E01025812,52.61389,-1.04476
25812,E01025813,52.62776,-1.03185
25813,E01025814,52.62232,-0.99382
25814,E01025815,52.63719,-0.89472
25815,E01025816,52.47998,-1.25342
25816,E01025817,52.57666,-1.40593
25817,E01025818,52.59027,-1.44105
25818,E01025819,52.65264,-1.38111
25819,E01025820,52.64927,-1.35911
25820,E01025821,52.57148,-1.35515
25821,E01025822,52.57139,-1.33761
25822,E01025823,52.57505,-1.34564
25823,E01025824,52.56373,-1.33951
25824,E01025825,52.57096,-1.36279
25825,E01025826,52.58214,-1.33324
25826,E01025827,52.5356,-1.35964
25827,E01025828,52.53876,-1.34258
25828,E01025829,52.5326,-1.36793
25829,E01025830,52.53096,-1.34904
25830,E01025831,52.52752,-1.36356
25831,E01025832,52.5177,-1.36104
25832,E01025833,52.51676,-1.33565
25833,E01025834,52.52256,-1.35712
25834,E01025835,52.52815,-1.3803
25835,E01025836,52.52975,-1.3578
25836,E01025837,52.64665,-1.43797
25837,E01025838,52.62064,-1.38835
25838,E01025839,52.5729,-1.31418
25839,E01025840,52.5736,-1.32858
25840,E01025841,52.56795,-1.29592
25841,E01025842,52.57866,-1.29752
25842,E01025843,52.58012,-1.31806
25843,E01025844,52.57333,-1.30867
25844,E01025845,52.65819,-1.23098
25845,E01025846,52.66044,-1.21735
25846,E01025847,52.65512,-1.21885
25847,E01025848,52.66997,-1.23901
25848,E01025849,52.53743,-1.37784
25849,E01025850,52.53891,-1.36365
25850,E01025851,52.54309,-1.38033
25851,E01025852,52.54109,-1.37065
25852,E01025853,52.53927,-1.40568
25853,E01025854,52.54415,-1.39382
25854,E01025855,52.53948,-1.39441
25855,E01025856,52.53646,-1.38695
25856,E01025857,52.53554,-1.39155
25857,E01025858,52.54519,-1.36739
25858,E01025859,52.54502,-1.35681
25859,E01025860,52.56067,-1.36801
25860,E01025861,52.55435,-1.36747
25861,E01025862,52.55159,-1.34918
25862,E01025863,52.55072,-1.37012
25863,E01025864,52.55721,-1.39351
25864,E01025865,52.54863,-1.37646
25865,E01025866,52.5488,-1.38906
25866,E01025867,52.5459,-1.38742
25867,E01025868,52.6879,-1.28185
25868,E01025869,52.68574,-1.27249
25869,E01025870,52.67594,-1.27399
25870,E01025871,52.69215,-1.30929
25871,E01025872,52.62426,-1.34188
25872,E01025873,52.60325,-1.32715
25873,E01025874,52.61915,-1.29772
25874,E01025875,52.63992,-1.34015
25875,E01025876,52.63294,-1.28073
25876,E01025877,52.64633,-1.2564
25877,E01025878,52.66424,-1.32223
25878,E01025879,52.65756,-1.27232
25879,E01025880,52.6502,-1.23394
25880,E01025881,52.58145,-1.4959
25881,E01025882,52.63335,-1.51998
25882,E01025883,52.76325,-0.96874
25883,E01025884,52.77545,-0.93553
25884,E01025885,52.94012,-0.79356
25885,E01025886,52.94233,-0.81795
25886,E01025887,52.84887,-0.78571
25887,E01025888,52.74441,-0.97369
25888,E01025889,52.7189,-0.9114
25889,E01025890,52.84892,-0.90087
25890,E01025891,52.85242,-0.92466
25891,E01025892,52.89384,-0.84206
25892,E01025893,52.75918,-0.86308
25893,E01025894,52.75782,-0.87975
25894,E01025895,52.74619,-0.89352
25895,E01025896,52.74916,-0.90737
25896,E01025897,52.76104,-0.89819
25897,E01025898,52.76512,-0.91398
25898,E01025899,52.76905,-0.89138
25899,E01025900,52.77238,-0.90545
25900,E01025901,52.78158,-0.88049
25901,E01025902,52.78156,-0.86994
25902,E01025903,52.76808,-0.8663
25903,E01025904,52.78363,-0.90056
25904,E01025905,52.77524,-0.8917
25905,E01025906,52.77939,-0.8855
25906,E01025907,52.74645,-0.88447
25907,E01025908,52.7529,-0.87923
25908,E01025909,52.80798,-0.96794
25909,E01025910,52.68867,-0.85479
25910,E01025911,52.80647,-0.84463
25911,E01025912,52.77416,-0.75371
25912,E01025913,52.68737,-1.51532
25913,E01025914,52.73934,-1.46037
25914,E01025915,52.74449,-1.46739
25915,E01025916,52.74961,-1.47851
25916,E01025917,52.76141,-1.45755
25917,E01025918,52.75227,-1.47513
25918,E01025919,52.7356,-1.48423
25919,E01025920,52.75144,-1.48886
25920,E01025921,52.73558,-1.49703
25921,E01025922,52.7134,-1.32215
25922,E01025923,52.79184,-1.33581
25923,E01025924,52.80666,-1.37911
25924,E01025925,52.85499,-1.31321
25925,E01025926,52.83838,-1.37074
25926,E01025927,52.83128,-1.34769
25927,E01025928,52.84428,-1.34459
25928,E01025929,52.72437,-1.36093
25929,E01025930,52.72461,-1.36855
25930,E01025931,52.71924,-1.36966
25931,E01025932,52.71937,-1.33783
25932,E01025933,52.72153,-1.32788
25933,E01025934,52.7339,-1.29875
25934,E01025935,52.728,-1.33339
25935,E01025936,52.72431,-1.34591
25936,E01025937,52.71148,-1.36353
25937,E01025938,52.70378,-1.38427
25938,E01025939,52.70129,-1.34889
25939,E01025940,52.68781,-1.37504
25940,E01025941,52.69261,-1.42529
25941,E01025942,52.6951,-1.39979
25942,E01025943,52.68025,-1.40275
25943,E01025944,52.81026,-1.29384
25944,E01025945,52.83281,-1.28239
25945,E01025946,52.84653,-1.27845
25946,E01025947,52.69756,-1.49858
25947,E01025948,52.7098,-1.49654
25948,E01025949,52.70457,-1.5154
25949,E01025950,52.75152,-1.54076
25950,E01025951,52.73714,-1.52974
25951,E01025952,52.75865,-1.5116
25952,E01025953,52.72029,-1.51776
25953,E01025954,52.71494,-1.54061
25954,E01025955,52.71729,-1.44577
25955,E01025956,52.72669,-1.41464
25956,E01025957,52.72518,-1.37862
25957,E01025958,52.72733,-1.38952
25958,E01025959,52.71477,-1.38744
25959,E01025960,52.75093,-1.36861
25960,E01025961,52.74175,-1.36768
25961,E01025962,52.75464,-1.36487
25962,E01025963,52.77443,-1.3868
25963,E01025964,52.76509,-1.4238
25964,E01025965,52.74331,-1.38851
25965,E01025966,52.7416,-1.34423
25966,E01025967,52.72996,-1.35104
25967,E01025968,52.7436,-1.3546
25968,E01025969,52.73613,-1.364
25969,E01025970,52.58561,-1.06893
25970,E01025971,52.59214,-1.07236
25971,E01025972,52.59041,-1.08301
25972,E01025973,52.61243,-1.08344
25973,E01025974,52.60539,-1.0862
25974,E01025975,52.60591,-1.0733
25975,E01025976,52.59601,-1.08783
25976,E01025977,52.59974,-1.09436
25977,E01025978,52.59591,-1.07789
25978,E01025979,52.59798,-1.07156
25979,E01025980,52.6042,-1.06379
25980,E01025981,52.59858,-1.06272
25981,E01025982,52.59585,-1.05243
25982,E01025983,52.59436,-1.06465
25983,E01025984,52.58959,-1.05999
25984,E01025985,52.58703,-1.13026
25985,E01025986,52.5859,-1.13736
25986,E01025987,52.58124,-1.13236
25987,E01025988,52.57339,-1.12433
25988,E01025989,52.57335,-1.13265
25989,E01025990,52.57813,-1.11501
25990,E01025991,52.57036,-1.10965
25991,E01025992,52.58279,-1.10947
25992,E01025993,52.5782,-1.10514
25993,E01025994,52.58564,-1.12031
25994,E01025995,52.59375,-1.1215
25995,E01025996,52.59328,-1.11366
25996,E01025997,52.58892,-1.11863
25997,E01025998,52.57216,-1.08589
25998,E01025999,52.58488,-1.09902
25999,E01026000,52.58336,-1.08898
26000,E01026001,52.58052,-1.09811
26001,E01026002,52.59424,-1.10613
26002,E01026003,52.59029,-1.10159
26003,E01026004,52.58899,-1.09395
26004,E01026005,52.58887,-1.10953
26005,E01026006,52.97221,-0.02784
26006,E01026007,52.97826,0.08496
26007,E01026008,52.96935,0.06361
26008,E01026009,52.99908,0.11623
26009,E01026010,52.98672,-0.04449
26010,E01026011,52.98907,-0.05416
26011,E01026012,52.97527,0.00887
26012,E01026013,52.99144,0.01546
26013,E01026014,52.94639,0.03586
26014,E01026015,52.97073,0.00452
26015,E01026016,52.91837,-0.15495
26016,E01026017,52.88802,-0.0627
26017,E01026018,52.9487,-0.06367
26018,E01026019,52.91089,-0.00729
26019,E01026020,52.93164,-0.08129
26020,E01026021,52.9903,-0.01511
26021,E01026022,53.00318,-0.03501
26022,E01026023,53.03973,0.15466
26023,E01026024,53.04153,0.08652
26024,E01026025,52.97321,-0.01938
26025,E01026026,52.97366,-0.00831
26026,E01026027,52.96887,-0.00723
26027,E01026028,52.97853,-0.01066
26028,E01026029,52.96325,-0.02475
26029,E01026030,52.97388,-0.03485
26030,E01026031,52.97241,-0.04034
26031,E01026032,52.97936,-0.03764
26032,E01026033,52.99964,-0.16016
26033,E01026034,52.93902,-0.1358
26034,E01026035,52.97651,-0.05106
26035,E01026036,52.98445,-0.02255
26036,E01026037,52.98443,-0.02932
26037,E01026038,52.99282,-0.03662
26038,E01026039,52.96927,-0.0631
26039,E01026040,52.9439,0.00124
26040,E01026041,52.94191,-0.01754
26041,E01026042,53.26261,0.15267
26042,E01026043,53.2529,0.17776
26043,E01026044,53.26847,0.24754
26044,E01026045,53.41344,-0.09853
26045,E01026046,53.16093,0.268
26046,E01026047,53.15878,0.23839
26047,E01026048,53.21807,0.33356
26048,E01026049,53.23082,0.30088
26049,E01026050,53.22738,0.32716
26050,E01026051,53.0975,-0.14925
26051,E01026052,53.08514,-0.17738
26052,E01026053,53.11793,-0.19147
26053,E01026054,53.10264,-0.18331
26054,E01026055,53.14903,0.18155
26055,E01026056,53.12339,0.25232
26056,E01026057,53.05439,-0.0599
26057,E01026058,53.38262,0.09265
26058,E01026059,53.14584,0.10397
26059,E01026060,53.14696,0.0204
26060,E01026061,53.51142,-0.05106
26061,E01026062,53.49579,-0.06016
26062,E01026063,53.51061,-0.0633
26063,E01026064,53.19666,-0.10814
26064,E01026065,53.21115,-0.10644
26065,E01026066,53.21414,-0.1431
26066,E01026067,53.20673,-0.11544
26067,E01026068,53.22433,0.08981
26068,E01026069,53.19068,0.32281
26069,E01026070,53.33497,-0.01799
26070,E01026071,53.33087,-0.16007
26071,E01026072,53.33223,0.24138
26072,E01026073,53.3396,0.26272
26073,E01026074,53.34908,0.2391
26074,E01026075,53.11266,-0.09914
26075,E01026076,53.44632,0.06134
26076,E01026077,53.3787,-0.01387
26077,E01026078,53.3729,-0.0058
26078,E01026079,53.45059,0.13854
26079,E01026080,53.46102,-0.03888
26080,E01026081,53.36581,0.00329
26081,E01026082,53.21153,-0.20507
26082,E01026083,53.1535,0.31245
26083,E01026084,53.15264,0.33345
26084,E01026085,53.16107,0.31786
26085,E01026086,53.3692,-0.00295
26086,E01026087,53.37859,0.00479
26087,E01026088,53.37464,0.00955
26088,E01026089,53.35659,-0.00681
26089,E01026090,53.362,0.01758
26090,E01026091,53.35467,0.01541
26091,E01026092,53.14293,0.32779
26092,E01026093,53.14204,0.34499
26093,E01026094,53.14257,0.31403
26094,E01026095,53.13392,0.34594
26095,E01026096,53.12849,0.3347
26096,E01026097,53.13791,0.33074
26097,E01026098,53.042,0.01087
26098,E01026099,53.38521,0.17857
26099,E01026100,53.17895,0.10284
26100,E01026101,53.167,0.09138
26101,E01026102,53.09705,0.05623
26102,E01026103,53.30704,0.26636
26103,E01026104,53.29739,0.27773
26104,E01026105,53.22321,-0.0516
26105,E01026106,53.49036,-0.01856
26106,E01026107,53.50292,0.0268
26107,E01026108,53.37005,0.01452
26108,E01026109,53.31934,0.25468
26109,E01026110,53.1065,0.18833
26110,E01026111,53.05576,0.21618
26111,E01026112,53.08184,0.28342
26112,E01026113,53.21319,0.22014
26113,E01026114,53.14808,0.34705
26114,E01026115,53.17004,0.33547
26115,E01026116,53.15774,0.34798
26116,E01026117,53.31083,0.15484
26117,E01026118,53.13606,-0.2192
26118,E01026119,53.14824,-0.17176
26119,E01026120,53.15532,-0.21292
26120,E01026121,53.2927,-0.26336
26121,E01026122,53.23229,-0.53126
26122,E01026123,53.23455,-0.50419
26123,E01026124,53.22937,-0.51672
26124,E01026125,53.23561,-0.51896
26125,E01026126,53.22871,-0.52733
26126,E01026127,53.21904,-0.60666
26127,E01026128,53.21242,-0.6118
26128,E01026129,53.21963,-0.61137
26129,E01026130,53.2239,-0.59595
26130,E01026131,53.22039,-0.60041
26131,E01026132,53.22955,-0.56675
26132,E01026133,53.22242,-0.55921
26133,E01026134,53.21523,-0.54827
26134,E01026135,53.21208,-0.55702
26135,E01026136,53.22164,-0.57744
26136,E01026137,53.19438,-0.55237
26137,E01026138,53.19129,-0.55984
26138,E01026139,53.19332,-0.56973
26139,E01026140,53.18862,-0.55545
26140,E01026141,53.19826,-0.56261
