id,title,coins,danmakus,follow,views,score,score_count,tags,long_review_count,short_review_count,state,ep,timestamp
13032,比宇宙更远的地方,159097,393593,1143987,15454405,9.8,30854,声控 治愈 励志 原创 ,418,13761,2,13,1583383972
23371915,我想吃掉你的胰脏,156635,402834,1133062,13131633,9.5,22335,爱情 动画 小说改 ,326,7968,1,2019,1583383972
1574,伪恋：,81907,909261,1131907,34539334,9.4,5817,日常 校园 漫画改 ,54,1805,2,12,1583383972
1064,DARKER THAN BLACK -黑之契约者-,29163,264958,1116976,8112635,9.7,6428,奇幻 科幻 战斗 热血 ,49,2201,2,26,1583383972
79312,女神异闻录5 动画版,69065,331660,1116140,24055550,9.1,8696,奇幻 游戏改 ,115,4110,2,26,1583383972
11672,妖精森林的小不点,122565,274007,1106001,17832678,9.9,31622,奇幻 日常 漫画改 萌系 ,136,14554,2,13,1583383972
6340,GAMERS电玩咖！,107355,997931,1103813,26896844,9.1,13651,小说改 校园 社团 ,74,6131,2,12,1583383972
12044,你的名字。,531597,1320992,1104451,26144934,9.8,30302,爱情 剧情 科幻 动画 ,124,9345,1,2016,1583383972
139632,邻家索菲,132050,440583,1101846,18198980,9.8,12192,萌系 漫画改 ,47,4632,2,12,1583383972
28222745,超人高中生们即便在异世界也能从容生存！,64931,491993,1096452,24271858,3.6,93344,小说改 穿越 奇幻 冒险 ,185,46008,2,12,1583383972
6000,时钟机关之星,46908,428761,1088679,21666855,8.0,2477,小说改 科幻 架空 ,25,954,2,12,1583383972
24069719,川柳少女,123976,324212,1086030,18552123,9.7,12620,漫画改 恋爱 校园 日常 ,20,4675,2,12,1583383972
5027,NEW GAME!,73330,815046,1085933,20234011,9.5,4083,萌系 日常 ,8,1193,2,12,1583383972
12116,声之形,293615,728943,1084505,13162746,9.6,17163,动画 爱情 剧情 漫画改 ,178,5606,1,2017,1583383972
6328,天使的 three pieces!,106169,1182040,1078135,20045977,8.7,3271,小说改 音乐 萝莉 ,13,1315,2,12,1583383972
1376,家庭教师HITMAN REBORN!,69231,813412,1074044,21631326,9.9,22080,萌系 奇幻 热血 战斗 ,178,8758,2,203,1583383972
5798,One Room,42988,429086,1074245,18717291,9.5,3864,泡面 日常 ,15,1531,2,12,1583383972
3464,学战都市Asterisk 第二季,85299,1043910,1067899,50932365,8.4,2157,奇幻 校园 战斗 架空 ,10,687,2,12,1583383972
4316462,不吉波普不笑,116402,224965,1064797,18448072,9.7,17570,小说改 奇幻 校园 声控 ,106,6583,2,18,1583383972
697,魔装少女就是本少爷,16420,113789,1063273,2554294,9.5,4654,奇幻 魔法 ,24,1519,2,12,1583383972
102112,邪神与厨二病少女,94362,367604,1060171,25320883,9.4,11567,搞笑 日常 神魔 ,93,4094,2,13,1583383972
28220475,冰海战记,211251,343911,1059302,29464810,9.8,50220,漫画改 历史 热血 冒险 ,238,17625,2,24,1583383972
2654,怪化猫,32807,300796,1056684,9997524,9.8,8672,奇幻 治愈 神魔 ,60,3149,2,12,1583383972
2742,樱子小姐的脚下埋着秘密,39352,597481,1048075,21312732,9.4,3454,智斗 日常 推理 ,24,1093,2,12,1583383972
5797,Hand Shakers,39124,477003,1045378,16421652,8.0,2470,战斗 热血 萝莉 原创 ,20,1022,2,12,1583383972
4155,玉子爱情故事,113450,277166,1040591,7622962,9.9,13186,校园 少女 恋爱 ,49,4712,2,1,1583383972
28224111,无限系统树,31188,208837,1034669,16847222,6.0,6632,小说改 穿越 奇幻 战斗 ,29,2640,1,7,1583383972
28220105,魔法少女小圆 剧场版 [新篇] 叛逆的物语,23659,51099,1030613,1413779,9.9,12182,原创 战斗 奇幻 魔法 ,64,4434,2,1,1583383972
2993,绯弹的亚里亚,41280,797865,1015773,14943089,8.7,2635,热血 奇幻 校园 战斗 ,15,818,2,12,1583383972
102272,天狼 Sirius the Jaeger,68595,287836,1013735,12348125,8.8,12414,战斗 原创 架空 冒险 ,174,5537,2,12,1583383972
710,散华礼弥,25839,180649,1014117,3256026,9.4,6434,奇幻 日常 治愈 ,69,2393,2,14,1583383972
12592,刻刻,53859,256875,1007052,16150505,9.3,10992,科幻 漫画改 ,102,4702,2,12,1583383972
5056,弹丸论破3 -未来篇-,38985,682006,1006403,21640715,7.6,2002,热血 智斗 推理 ,13,729,2,12,1583383972
4388,机巧少女不会受伤,31701,372130,1003783,9643305,8.8,3493,战斗 ,27,1289,2,12,1583383972
5062,Love Live! Sunshine!!,56119,1063924,990098,14199790,8.9,2680,音乐 偶像 ,24,891,2,13,1583383972
28220103,魔法少女小圆 剧场版 [前篇] 起始的物语,7043,22440,981533,696255,9.8,1877,原创 奇幻 战斗 魔法 ,3,492,2,1,1583383972
139352,强风吹拂,222723,389068,980842,22330045,9.9,45131,运动 励志 小说改 热血 ,297,19595,2,23,1583383972
78572,多田君不恋爱,93680,344968,976721,14326032,8.9,12367,恋爱 原创 ,245,5574,2,13,1583383972
3489,Infinite Stratos 2,22614,463093,971678,15862131,8.1,1590,校园 战斗 ,13,507,2,12,1583383972
59,青春之旅,28160,259590,969310,6243805,9.5,3476,少女 恋爱 校园 ,29,1236,2,12,1583383972
28220104,魔法少女小圆 剧场版 [后篇] 永远的物语,5491,15210,965849,561314,9.8,1671,原创 战斗 奇幻 魔法 ,3,378,2,1,1583383972
419,斩服少女,42873,155939,959647,5570273,9.8,19499,奇幻 热血 原创 ,103,7786,2,25,1583383972
1661,续 夏目友人帐,41801,1004067,954362,15532911,9.7,3708,奇幻 日常 治愈 催泪 ,11,987,2,13,1583383972
2762,请问您今天要来点兔子吗？？,92729,780102,950323,17423500,9.7,5241,萌系 日常 美食 萝莉 ,25,1802,2,12,1583383972
1600,灼眼的夏娜,29599,896028,950307,10157461,9.3,2920,校园 战斗 热血 小说改 ,24,969,2,24,1583383972
19011368,命运之夜——天之杯：恶兆之花,79491,222425,946817,13003146,9.6,10505,奇幻 动画 ,45,3366,1,2019,1583383972
818,零之使魔,15902,125146,941632,3410985,9.3,3168,奇幻 日常 战斗 恋爱 ,31,1061,2,13,1583383972
102772,百炼霸王与圣约女武神,44479,360069,932695,26857269,6.1,10126,小说改 奇幻 战斗 架空 ,115,4804,2,12,1583383972
5045,星之梦,39472,250363,927109,7780760,9.6,3228,催泪 奇幻 治愈 ,39,1143,2,5,1583383972
3375,她与她的猫,45173,71265,926990,7868583,9.7,3668,治愈 ,14,1245,2,4,1583383972
9192,DARLING in the FRANXX（僅限港澳台地區）,40063,234199,926124,4907947,8.8,16187,科幻 原创 架空 ,412,8295,2,24,1583383972
2591,噬神者,39604,433254,922576,25295036,9.3,2601,奇幻 科幻 热血 游戏改 ,20,866,2,13,1583383972
2843,Fate/stay night [Unlimited Blade Works] 特典,23985,112502,912694,8375101,9.3,2383,奇幻 日常 ,4,598,2,1,1583383972
1239,×××HOLiC,19879,167092,911723,5910988,9.8,4244,奇幻 日常 ,34,1361,2,24,1583383972
5523,3月的狮子,77317,320929,909947,16690986,9.8,6504,漫画改 恋爱 日常 励志 ,49,2290,2,22,1583383972
5548,黑白来看守所,47256,528764,909013,26813317,8.9,1588,漫画改 搞笑 ,11,480,2,13,1583383972
5806,Rewrite 2nd Season,49949,347976,897984,14217040,9.0,2916,校园 社团 战斗 游戏改 ,41,1166,2,11,1583383972
444,魔王勇者,19660,80584,897589,2680615,9.5,6728,奇幻 少女 声控 神魔 ,58,2331,2,12,1583383972
177,漫画家与助手,42417,284435,893548,8284938,9.6,6856,搞笑 泡面 漫画改 ,16,2434,2,12,1583383972
1732,幻想嘉年华,48347,545608,891266,13775955,9.7,6008,日常 泡面 奇幻 ,13,1926,2,12,1583383972
686,加速世界,34008,752946,890475,13640216,8.8,4341,科幻 校园 战斗 热血 ,69,1593,2,24,1583383972
28224112,索玛丽与森林之神,66546,115973,884934,7929897,9.8,9309,漫画改 奇幻 治愈 萌系 ,20,3142,1,8,1583383972
3463,百武装战记,42482,932858,883110,21428757,7.6,1455,恋爱 校园 战斗 ,12,530,2,12,1583383972
3120,粗点心战争,56954,800868,880922,21099974,9.2,2374,日常 搞笑 美食 ,10,731,2,12,1583383972
1662,夏目友人帐 参,48794,806640,880283,13311658,9.7,3524,奇幻 日常 治愈 催泪 ,11,897,2,13,1583383972
1071,狼与香辛料,38551,212168,880336,5842712,9.8,8019,奇幻 日常 治愈 小说改 ,53,2700,2,13,1583383972
1530,关于完全听不懂老公在说什么的事 第一季,91433,270933,873952,48281280,9.7,4426,日常 泡面 ,11,1390,2,13,1583383972
2661,我的妹妹不可能那么可爱 第二季,136898,3402738,871168,20992427,8.9,9578,日常 萌系 校园 小说改 ,187,3855,2,16,1583383972
28220978,轻音少女 第一季,96471,355288,871712,8499567,9.9,36282,日常 校园 音乐 漫画改 ,119,14238,2,14,1583383972
1663,夏目友人帐 肆,36071,740150,867633,12693464,9.7,3262,奇幻 日常 治愈 催泪 ,13,864,2,13,1583383972
106512,灰与幻想的格林姆迦尔 ,79054,218193,864758,7714541,9.8,19171,奇幻 战斗 小说改 励志 ,176,7735,2,12,1583383972
2592,学园孤岛,48901,1132183,856019,21251087,9.5,6525,萌系 日常 校园 热血 ,85,2574,2,12,1583383972
297,银仙,31259,2867161,840636,28314499,9.6,2785,萌系 搞笑 日常 治愈 ,7,912,2,12,1583383972
6418,UQ HOLDER！悠久持有者！,27089,216838,840217,19885541,7.2,3513,热血 战斗 漫画改 冒险 ,29,1726,2,12,1583383972
1635,EVA 新世纪福音战士,48813,406447,838172,12798654,9.7,17568,科幻 机战 战斗 ,158,6240,2,26,1583383972
1270,濑户的花嫁,41426,537420,835995,12681991,9.7,6821,萌系 日常 恋爱 偶像 ,34,2619,2,26,1583383972
1407,欢迎光临樱兰高校,36764,473070,833907,13448096,9.8,7346,搞笑 日常 少女 校园 ,42,2718,2,26,1583383972
6330,NEW GAME!!,65983,571495,832036,12874196,9.5,7752,职场 漫画改 ,43,3367,2,12,1583383972
2578,赤发白雪姬 第一季,45622,892902,825398,19237875,9.6,2377,少女 奇幻 架空 ,18,777,2,12,1583383972
8672,来自风平浪静的明天,49054,430341,823797,5810014,9.7,13597,奇幻 治愈 催泪 恋爱 ,273,6065,2,26,1583383972
28223068,哆啦A梦：大雄的月球探险记,17216,61572,822033,2836801,9.7,2541,剧情 动画 ,10,720,1,2019,1583383972
5057,弹丸论破3 -绝望篇-,39890,644129,811845,21804044,8.1,2773,热血 校园 智斗 ,45,1003,2,12,1583383972
846,电波女与青春男,19678,107281,809827,3392841,9.6,4399,萌系 日常 小说改 ,42,1605,2,13,1583383972
2747,终物语,39237,270572,808304,13630271,9.7,2597,奇幻 小说改 ,15,783,2,12,1583383972
5786,猫咪日常,34761,105249,808192,19163928,9.6,4223,漫画改 萌系 日常 泡面 ,6,1908,2,12,1583383972
4762694,同居人是猫,90907,193550,798293,17499693,9.7,9805,治愈 漫画改 萌系 ,43,3744,2,12,1583383972
139272,只要贝尔哲布布大小姐喜欢就好,56134,146774,796220,9355523,9.5,5266,萌系 搞笑 恋爱 奇幻 ,14,2293,2,12,1583383972
2575,魔法少女☆伊莉雅 2WEI HERZ!,33059,505621,790189,19766659,9.4,2560,萌系 奇幻 校园 战斗 ,14,778,2,10,1583383972
5990,王室教师海涅,38373,471802,788247,12713095,9.2,1868,搞笑 漫画改 ,8,614,2,12,1583383972
1547,吹响吧！上低音号,72874,543375,788742,19092300,9.8,9076,音乐 校园 少女 励志 ,81,2857,2,14,1583383972
1715,虫师,19700,62695,784511,3661029,9.9,7697,奇幻 治愈 ,66,2844,2,26,1583383972
5029,天真与闪电,42835,435352,784076,13512262,9.6,2172,日常 治愈 萌系 ,3,772,2,12,1583383972
5988,怪怪守护神,33982,405855,780873,15916387,9.1,1887,热血 战斗 神魔 漫画改 ,9,704,2,12,1583383972
2724,对魔导学园35试验小队,33478,532629,762802,23193471,8.5,1531,校园 奇幻 战斗 ,13,517,2,12,1583383972
5526,超自然9人组,41237,263492,762015,12112293,9.1,3080,小说改 智斗 神魔 ,24,1245,2,12,1583383972
5993,雏子的笔记,35798,363807,761985,9445690,9.3,2276,萌系 日常 漫画改 ,7,761,2,12,1583383972
1178,CLANNAD ～AFTER STORY～,70237,318841,759640,5999666,9.9,32279,时泪 校园 治愈 催泪 ,391,14150,2,23,1583383972
3516,白色相簿2,36110,490261,758748,7750534,9.6,8400,恋爱 音乐 校园 偶像 ,182,3513,2,13,1583383972
28223435,吹响吧！上低音号～欢迎来到北宇治高中吹奏乐部～,4911,5466,757028,484738,9.8,1608,小说改 日常 萌系 校园 ,2,321,2,1,1583383972
102232,Free!-Dive to the Future-,38432,290441,756882,9655908,9.6,4434,热血 社团 运动 小说改 ,66,1766,2,12,1583383972
21984454,水果篮子 (2019),79611,151872,751210,11963478,9.7,7555,漫画改 奇幻 校园 恋爱 ,37,2466,2,25,1583383972
28224128,恋爱小行星,56865,180142,745900,7306013,9.8,7657,漫画改 搞笑 日常 治愈 ,27,2695,1,8,1583385035
1665,BLACK★ROCK SHOOTER,17443,262182,741647,4770752,9.4,2890,科幻 热血 战斗 穿越 ,28,1067,2,8,1583385035
120732,Fate/stay night  06版,45245,431539,742168,8515545,9.5,7382,奇幻 战斗 魔法 游戏改 ,80,2901,2,24,1583385035
23369626,朝花夕誓,103675,129639,740841,6541704,9.7,22680,奇幻 动画 ,274,8899,1,2019,1583385035
3530,超时空要塞Δ,51329,847132,736884,28809561,8.9,2048,机战 科幻 恋爱 战斗 ,26,800,2,26,1583385035
5788,小魔女学园 TV版,78443,695546,733448,21012608,9.7,9060,原创 冒险 ,85,3678,2,25,1583385035
861,青之驱魔师,14264,206489,731981,6086947,8.9,2794,奇幻 战斗 热血 漫画改 ,17,952,2,25,1583385035
1624,黑子的篮球,18669,869854,730755,13581726,9.1,1922,运动 热血 声控 社团 ,14,592,2,25,1583385035
28221050,钢之炼金术师,12349,76548,727003,3036076,9.5,4221,架空 冒险 ,24,1355,2,51,1583385035
5707,精灵宝可梦 日月,163253,1701119,726128,102753380,9.5,7683,治愈 游戏改 架空 冒险 ,84,2879,1,122,1583385035
5031,Taboo Tattoo－禁忌咒纹－,16608,300307,725543,13150069,4.1,1317,奇幻 战斗 ,10,609,2,12,1583385035
77552,Caligula 卡里古拉,33965,185552,723357,11793095,8.7,7058,战斗 游戏改 科幻 ,117,3123,2,12,1583385035
78832,魔法少女 俺,22397,249438,712167,9793838,9.3,5462,搞笑 漫画改 偶像 魔法 ,38,4060,2,12,1583385035
4400,弹丸论破,26245,443232,712333,10608874,9.1,3657,推理 校园 ,19,1205,2,13,1583385035
3106,苍之彼方的四重奏,47348,463542,709563,16374942,7.7,1325,奇幻 运动 游戏改 ,18,552,2,12,1583385035
5992,樱花任务,49269,385256,702191,9890156,9.3,3809,励志 职场 原创 ,76,1623,2,25,1583385035
2583,空战魔导士候补生的教官,18904,494939,702000,27943216,7.0,1659,奇幻 热血 ,16,631,2,12,1583385035
897,神的记事本,15466,160735,701642,5004771,9.2,2568,日常 小说改 推理 ,14,848,2,12,1583385035
857,好想告诉你 第一季,21590,687234,699163,8860508,9.7,2681,少女 校园 治愈 催泪 ,26,989,2,25,1583385035
79292,鬼灯的冷彻 第二季 其二,38685,244222,698231,17870134,9.8,5735,搞笑 神魔 漫画改 ,28,2098,2,13,1583385035
28224121,宝石商人理查德的谜鉴定,31110,174276,699262,6424535,9.3,4843,小说改 日常 推理 治愈 ,26,1620,1,8,1583385035
6308,妖怪公寓的幽雅日常,37260,503412,694311,19005342,9.1,3681,日常 神魔 ,19,1642,2,26,1583385035
28223434,吹响吧！上低音号 第二季,18274,62678,690671,1593293,9.9,8090,小说改 日常 萌系 校园 ,37,2455,2,13,1583385035
289,记录的地平线,23291,385808,690108,11575476,9.6,3577,奇幻 智斗 架空 穿越 ,18,1104,2,25,1583385035
6009,哆啦A梦,16351,211917,689200,10732289,9.9,8288,奇幻 日常 时泪 ,21,2817,2,2577,1583385035
173,一周的朋友。,23140,144144,685706,2079539,9.7,4255,日常 少女 催泪 校园 ,35,1604,2,12,1583385035
3071,Love Live! School Idol Project（第二季）,92079,1438102,682668,22399841,9.7,5501,校园 音乐 偶像 社团 ,59,1962,2,13,1583385035
782,一起一起这里那里,24853,82533,681109,4073490,9.8,5249,萌系 日常 治愈 萝莉 ,16,2030,2,13,1583385035
103032,One Room 第二季,47679,188432,680405,14940318,9.7,4927,萌系 恋爱 日常 治愈 ,33,1914,2,13,1583385035
5018,初恋怪兽,17301,796089,678685,11063122,7.2,833,校园 日常 ,1,388,2,12,1583385035
28223448,吹响吧！上低音号～誓言的终章～,27751,54459,672771,1352163,9.9,10075,小说改 日常 萌系 校园 ,97,3812,0,0,1583385035
28221402,猎兽神兵,36806,164622,670867,14571127,8.2,7266,漫画改 战斗 声控 奇幻 ,51,2584,2,12,1583385035
15132,刀剑神域：序列之争,185445,634897,665932,21204467,9.6,8209,科幻 动画 冒险 ,35,2448,1,2017,1583385035
333,RWBY,31614,340104,661852,19854688,9.8,2754,奇幻 战斗 架空 ,26,954,2,16,1583385035
23200609,一个人的〇〇小日子,64572,211459,659805,11287993,9.6,5520,漫画改 日常 萌系 校园 ,28,1845,2,12,1583385035
78112,敦君与女朋友,36782,31508,653765,11917686,9.3,3416,恋爱 漫画改 ,12,1402,2,25,1583385035
324,我，要成为双马尾。,31848,1159087,651778,22445796,9.1,2739,奇幻 搞笑 热血 战斗 ,14,1181,2,12,1583385035
2676,境界线上的地平线,14727,159958,651147,7388222,9.3,1727,科幻 战斗 小说改 架空 ,21,603,2,13,1583385035
21971025,ULTRAMAN 机动奥特曼,80022,373244,646304,20011799,9.5,16698,漫画改 奇幻 科幻 战斗 ,98,7151,2,13,1583385035
2601,GANGSTA.,29187,484208,644653,15620176,9.6,3005,战斗 热血 ,15,1072,2,13,1583385035
2614,群居姐妹,19914,102684,645160,23341091,9.6,1984,萌系 搞笑 日常 少女 ,7,662,2,12,1583385035
5030,驱魔少年 HALLOW,22985,215774,641147,9760980,9.4,858,热血 奇幻 战斗 ,4,328,2,13,1583385035
9052,粗点心战争2,23904,100532,638739,8143627,9.1,3281,日常 美食 漫画改 ,18,1272,2,12,1583385035
5016,小桃小栗Love Love物语,32845,480445,638867,12480427,9.5,1665,恋爱 校园 日常 ,5,673,2,13,1583385035
2783,狗与剪刀的正确用法,26169,353692,630747,7943915,9.1,2942,搞笑 奇幻 ,8,963,2,12,1583385035
5532,少女编号,45417,344643,630087,9696974,9.0,2555,搞笑 励志 原创 职场 ,35,968,2,12,1583385035
102412,轻羽飞扬！,77385,298781,628322,12182309,4.1,59414,社团 运动 漫画改 ,1249,34126,2,13,1583385035
28222083,犬夜叉,68534,1126814,629353,17481699,9.9,20970,漫画改 热血 穿越 奇幻 ,63,7908,2,167,1583385035
8312,黑执事II,20444,455822,627083,5932746,9.5,2944,推理 ,33,1067,2,12,1583385035
1816,AIR,13081,50539,626593,2478410,9.7,3963,奇幻 日常 治愈 催泪 ,49,1403,2,12,1583385035
249,农林,23264,288827,623779,4893078,9.4,3830,萌系 日常 美食 小说改 ,23,1440,2,12,1583385035
5033,男子高校生活,18426,219121,617951,16642161,9.1,1034,校园 日常 泡面 ,1,383,2,12,1583385035
2740,重装武器,48042,677671,617795,27945200,9.3,2152,热血 机战 科幻 战斗 ,24,715,2,24,1583385035
79372,ReLIFE 完结篇,59798,64125,617200,5240862,9.9,23918,恋爱 科幻 校园 漫画改 ,175,10808,2,4,1583385035
102732,昴宿七星,26278,214041,615106,10949745,5.8,10023,小说改 催泪 ,191,5210,2,12,1583385035
713,恋爱随意链接,23842,160173,615243,2193799,9.6,7332,日常 少女 校园 小说改 ,124,3166,2,17,1583385035
28222727,非枪人生,28230,66255,613705,9423264,7.5,14334,漫画改 科幻 冒险 ,63,5458,2,12,1583385035
28223447,吹响吧！上低音号～想要传达的旋律～,5362,5232,612966,532374,9.8,1953,小说改 日常 校园 萌系 ,4,415,2,1,1583385035
3242,Little Busters!,16523,175362,612435,4831839,9.7,2327,校园 日常 治愈 励志 ,28,752,2,26,1583385035
28223622,Fate/stay night UNLIMITED BLADE WORKS ,7211,19840,610351,905572,9.5,994,游戏改 热血 奇幻 战斗 ,7,207,2,1,1583385035
9152,Slow Start,55829,291117,610140,7936844,9.6,5191,萌系 漫画改 少女 ,34,2145,2,12,1583385035
5575,从很久以前就喜欢你了。～告白实行委员会～,36156,177752,603847,5252444,9.6,1576,恋爱 音乐 校园 声控 ,9,488,2,1,1583385035
139292,弦音 -风舞高中弓道部-,56533,184610,598141,8527298,9.4,7596,小说改 校园 社团 运动 ,70,3319,2,14,1583385035
451,恋爱研究所,13401,56994,598213,1901249,9.7,4840,萌系 日常 ,23,1681,2,13,1583385035
